Allen ID,Hemisphere,x,y,z
525,contralateral,52.99159663865546,51.588235294117645,21.30252100840336
1126,contralateral,55.5,55.1,14.1
1,contralateral,47.148148148148145,55.94444444444444,12.222222222222221
515,contralateral,53.602094240837694,75.82198952879581,17.319371727748692
980,contralateral,52.614285714285714,54.44285714285714,16.771428571428572
1004,contralateral,51.350515463917525,55.381443298969074,12.896907216494846
63,contralateral,52.193548387096776,65.90322580645162,22.35483870967742
693,contralateral,52.44814814814815,62.93333333333333,11.803703703703704
946,contralateral,53.80177514792899,56.624260355029584,23.21005917159763
194,contralateral,44.77024482109228,64.44538606403013,19.166666666666668
226,contralateral,46.64591439688716,77.2023346303502,16.782101167315176
356,contralateral,43.375,60.25,21.5
364,contralateral,45.10126582278481,56.30379746835443,22.17721518987342
173,contralateral,51.53623188405797,69.40579710144928,9.53623188405797
470,contralateral,40.1,57.87,25.16
614,contralateral,47.6044776119403,62.27238805970149,10.380597014925373
797,contralateral,41.30659340659341,57.34065934065934,29.60879120879121
302,contralateral,49.865642994241846,38.938579654510555,63.43474088291747
4,contralateral,44.270392068499326,27.177557458314556,57.726453357368186
580,contralateral,35.91304347826087,40.5,45.73913043478261
271,contralateral,37.92307692307692,36.30769230769231,41.46153846153846
874,contralateral,35.56,37.04,40.4
460,contralateral,48.0,25.428571428571427,38.857142857142854
381,contralateral,40.32274459974587,46.560355781448536,27.282083862770012
749,contralateral,49.40284360189573,47.838862559241704,27.497630331753555
246,contralateral,45.39393939393939,40.93939393939394,33.196969696969695
128,contralateral,46.65455950540958,41.52820710973725,39.763910355486864
294,contralateral,47.53567586948727,39.57870204374328,55.60666905700968
795,contralateral,52.867077464788736,37.63952464788732,47.710827464788736
215,contralateral,44.23630672926448,50.33646322378717,46.183098591549296
531,contralateral,53.130434782608695,50.21739130434783,55.08695652173913
628,contralateral,46.342592592592595,49.75925925925926,55.05555555555556
634,contralateral,53.263888888888886,50.951388888888886,48.59027777777778
706,contralateral,49.96666666666667,52.0,52.93333333333333
1061,contralateral,48.138888888888886,49.291666666666664,53.375
616,contralateral,43.313380281690144,29.904929577464788,44.88028169014085
214,contralateral,49.19949494949495,44.09090909090909,35.56565656565657
35,contralateral,55.411764705882355,40.294117647058826,40.88235294117647
115,contralateral,54.333333333333336,35.0,41.333333333333336
757,contralateral,53.64705882352941,31.941176470588236,34.294117647058826
231,contralateral,54.476190476190474,35.476190476190474,32.333333333333336
66,contralateral,33.111111111111114,48.333333333333336,34.55555555555556
374,contralateral,42.91089108910891,47.34653465346535,27.88118811881188
1052,contralateral,44.18099547511312,34.158371040723985,36.321266968325794
12,contralateral,55.588235294117645,44.64705882352941,29.235294117647058
100,contralateral,54.93877551020408,44.42176870748299,24.53061224489796
197,contralateral,56.0,45.64705882352941,33.294117647058826
591,contralateral,55.65714285714286,40.142857142857146,34.457142857142856
872,contralateral,56.0,33.513513513513516,42.189189189189186
612,contralateral,38.96476964769648,36.333333333333336,27.094850948509485
7,contralateral,36.336363636363636,29.16,22.503636363636364
867,contralateral,41.63780918727915,27.356890459363957,36.1660777385159
398,contralateral,44.34216335540839,31.830022075055187,11.507726269315674
280,contralateral,48.75,24.375,35.125
880,contralateral,54.78181818181818,26.8,37.4
898,contralateral,52.70517928286853,24.91235059760956,35.26294820717131
931,contralateral,50.57232704402516,41.37735849056604,15.083857442348009
1093,contralateral,50.0671704450042,29.02434928631402,20.214945424013433
318,contralateral,54.22222222222222,22.444444444444443,29.666666666666668
534,contralateral,41.39393939393939,30.446969696969695,30.325757575757574
574,contralateral,51.81360946745562,37.64497041420118,18.24852071005917
621,contralateral,40.93181818181818,28.943181818181817,26.119318181818183
679,contralateral,54.8731884057971,35.58695652173913,27.25
147,contralateral,47.333333333333336,24.166666666666668,36.0
162,contralateral,51.36274509803921,27.754901960784313,39.30392156862745
604,contralateral,54.55769230769231,25.442307692307693,30.653846153846153
146,contralateral,47.89871244635193,35.959656652360515,25.751072961373392
238,contralateral,56.0,29.055555555555557,28.583333333333332
350,contralateral,47.46666666666667,24.666666666666668,31.933333333333334
358,contralateral,49.75,24.75,31.666666666666668
207,contralateral,55.666666666666664,4.666666666666667,29.166666666666668
96,contralateral,32.35099337748344,18.188741721854306,28.966887417218544
101,contralateral,30.264591439688715,24.56809338521401,21.760700389105057
711,contralateral,48.61585365853659,3.2378048780487805,27.524390243902438
1039,contralateral,53.775,1.2,27.525
903,contralateral,43.43269230769231,6.384615384615385,30.634615384615383
642,contralateral,50.45454545454545,32.01298701298701,11.402597402597403
651,contralateral,49.05418719211823,9.160098522167488,26.37192118226601
429,contralateral,39.808716707021794,2.722760290556901,20.058111380145277
437,contralateral,37.45685840707964,9.775442477876107,20.256637168141594
445,contralateral,37.90466926070039,19.348249027237355,19.877431906614785
653,contralateral,53.0625,23.25,26.875
661,contralateral,43.41327623126338,22.40899357601713,11.237687366167023
576,contralateral,46.0,25.5,16.0
135,contralateral,43.0,12.863636363636363,12.863636363636363
839,contralateral,53.367816091954026,5.67816091954023,25.379310344827587
1048,contralateral,52.675824175824175,17.328885400313972,17.376766091051806
372,contralateral,43.4,16.28,39.68
83,contralateral,52.98765432098765,10.757201646090534,8.061728395061728
136,contralateral,47.32559825960841,14.289340101522843,18.137781000725163
106,contralateral,42.4,18.8,24.0
203,contralateral,44.5,12.058823529411764,16.08823529411765
235,contralateral,43.97212543554007,7.519163763066202,9.087108013937282
307,contralateral,53.30566037735849,19.116981132075473,11.456603773584906
1098,contralateral,44.99804305283757,3.152641878669276,17.823874755381606
1107,contralateral,50.7,3.3555555555555556,14.177777777777777
852,contralateral,42.30987124463519,16.261802575107296,19.177682403433476
859,contralateral,48.142857142857146,6.785714285714286,28.214285714285715
970,contralateral,53.6,17.008,25.216
978,contralateral,45.401114206128135,14.821727019498606,10.239554317548746
177,contralateral,53.72222222222222,7.166666666666667,21.11111111111111
169,contralateral,54.495652173913044,15.57391304347826,28.191304347826087
1069,contralateral,49.291666666666664,22.166666666666668,8.5
209,contralateral,40.007194244604314,20.14388489208633,30.841726618705035
202,contralateral,47.74403470715835,18.46637744034707,30.649674620390456
225,contralateral,43.41688654353562,14.248021108179419,30.17414248021108
217,contralateral,41.16949152542373,19.593220338983052,35.24293785310734
765,contralateral,39.55555555555556,14.37037037037037,28.37037037037037
773,contralateral,54.64393939393939,5.583333333333333,22.242424242424242
781,contralateral,37.42857142857143,18.0,34.214285714285715
912,contralateral,54.54545454545455,18.272727272727273,38.18181818181818
920,contralateral,50.360512820512824,21.35076923076923,48.994358974358974
928,contralateral,45.87659187386295,17.758944815039417,55.0554881746513
936,contralateral,49.7531017369727,7.942928039702233,58.495657568238215
944,contralateral,49.833333333333336,2.5883534136546187,51.36746987951807
951,contralateral,51.07966101694915,3.01864406779661,44.29830508474576
957,contralateral,50.745173745173744,4.494208494208494,36.15250965250965
968,contralateral,49.92649098474341,11.579750346740639,36.0624133148405
1007,contralateral,33.6757798808272,20.273746933052927,54.40378548895899
1017,contralateral,27.332838589981446,12.732282003710575,49.593692022263454
1025,contralateral,31.322792607802874,6.882135523613963,38.99958932238193
1033,contralateral,37.648475120385235,7.303370786516854,37.11958266452648
1041,contralateral,20.01673056814221,19.540606483095154,25.71244336005577
1049,contralateral,25.5,25.689969604863222,26.768996960486323
989,contralateral,47.45381526104418,13.76706827309237,42.10843373493976
91,contralateral,38.484633569739955,15.725768321513002,39.74704491725768
846,contralateral,31.820359281437124,19.15568862275449,36.47904191616767
